6.9,6.648,0.0
6.9,6.6579999999999995,0.1
6.9,6.677999999999999,0.2
6.9,6.707999999999999,0.30000000000000004
6.905922468022389,6.747999999999999,0.4
6.923874369030362,6.797999999999999,0.5
6.96056954656325,6.858700999999999,0.601
7.022218007215914,6.928800999999999,0.701
7.08394761226061,7.008000999999999,0.7999999999999999
7.147101516574079,7.098000999999999,0.8999999999999999
7.211145163003862,7.198000999999999,0.9999999999999999
7.2761675257615925,7.308000999999999,1.0999999999999999
7.3422575790589,7.428000999999999,1.2
7.409504297107419,7.558000999999999,1.3
7.485575451080871,7.698000999999999,1.4000000000000001
7.578822306574645,7.848000999999999,1.5000000000000002
7.700767869218891,8.011405,1.6020000000000003
7.857271617825182,8.181605,1.7020000000000004
8.059335145395977,8.31,1.8020000000000005
8.312858214528708,8.31,1.9020000000000006
8.566381283661439,8.31,2.0020000000000007
8.822439583485497,8.31,2.1030000000000006
9.075962652618228,8.31,2.2030000000000007
9.332020952442287,8.31,2.3040000000000007
9.585544021575018,8.31,2.404000000000001
9.839067090707749,8.31,2.504000000000001
10.095125390531807,8.31,2.605000000000001
10.348648459664538,8.31,2.705000000000001
10.599636298105942,8.31,2.804000000000001
10.853159367238673,8.31,2.9040000000000012
11.098063075540907,8.31,3.0040000000000013
11.325666047788717,8.31,3.1040000000000014
11.529194371279528,8.31,3.2050000000000014
11.695268678013818,8.31,3.3050000000000015
11.817256507412521,8.31,3.4050000000000016
11.8861727871731,8.31,3.5050000000000017
11.89328553446915,8.31,3.6060000000000016
11.9003982817652,8.31,3.7070000000000016
11.90737018258014,8.31,3.806000000000002
11.914412506635635,8.31,3.906000000000002
11.92145483069113,8.31,4.006000000000002
11.928497154746626,8.31,4.106000000000002
11.935539478802122,8.31,4.206000000000001
11.942581802857617,8.31,4.306000000000001
11.94058892054995,8.31,4.406000000000001
11.93859603824228,8.31,4.506
11.93656329828846,8.31,4.6080000000000005
11.934570415980792,8.31,4.708
11.9325974624962,8.31,4.807
11.930604580188533,8.31,4.907
11.928611697880864,8.31,5
11.926618815573196,8.31,5
11.924625933265528,8.31,5
11.92263305095786,8.31,5
11.920640168650191,8.31,5
11.918647286342523,8.31,5
11.916634475211778,8.31,5
11.91464159290411,8.31,5
11.912668639419518,8.31,5
11.91067575711185,8.31,5
11.908682874804182,8.31,5
11.906670063673436,8.31,5
11.904677181365768,8.31,5
11.9026842990581,8.31,5
11.900691416750432,8.31,5
11.898698534442763,8.31,5
11.896705652135095,8.31,5
11.894712769827427,8.31,5
11.892739816342836,8.31,5
11.890746934035167,8.31,5
11.8887540517275,8.31,5
11.886761169419831,8.31,5
11.884768287112163,8.31,5
11.882775404804494,8.31,5
11.880782522496826,8.31,5
11.87876971136608,8.31,5
11.876776829058413,8.31,5
11.874783946750744,8.31,5
11.872810993266153,8.31,5
11.870818110958485,8.31,5
11.868825228650817,8.31,5
11.866832346343148,8.31,5
11.86483946403548,8.31,5
11.862846581727812,8.31,5
11.860853699420144,8.31,5
11.858860817112475,8.31,5
11.856867934804807,8.31,5
11.854875052497139,8.31,5
11.852902099012548,8.31,5
Lateral_Position,Velocity,Acceleration
6.9,6.648,0.0
