6.9,6.648,-1.0
6.9,6.558,-0.9
6.9,6.478,-0.8
6.9,6.406804,-0.6980000000000001
6.9,6.347004,-0.5980000000000001
6.9,6.297204,-0.4980000000000001
6.9,6.257404,-0.39800000000000013
6.9,6.227604,-0.29800000000000015
6.9,6.207804,-0.19800000000000015
6.9,6.198004,-0.09800000000000014
6.9,6.1982040000000005,0.001999999999999863
6.9,6.208404000000001,0.10199999999999987
6.894940517633601,6.228604000000001,0.20199999999999987
6.879517029645975,6.259207000000001,0.3029999999999999
6.848220376639169,6.3000110000000005,0.4039999999999999
6.795925809312363,6.350411,0.5039999999999999
6.743133858136458,6.410811,0.6039999999999999
6.689762174792067,6.481211,0.7039999999999998
6.636276110290834,6.560708,0.8029999999999998
6.581506177187744,6.651008,0.9029999999999998
6.5259102904412,6.751308,1.003
6.46883104595969,6.862812,1.1039999999999999
6.411325468747229,6.983212,1.204
6.352148589818724,7.115017,1.305
6.29240062669519,7.255517,1.405
6.231413321364878,7.406017,1.5050000000000001
6.1691043255084015,7.566517,1.6050000000000002
6.107618812845797,7.4665170000000005,-1.0
6.047555251188133,7.367517,-1.0
5.987626121761947,7.2775170000000005,-0.9
5.928355778890858,7.197517,-0.8
5.86966187425548,7.127517,-0.7000000000000001
5.811462059536425,7.0675170000000005,-0.6000000000000001
5.753099424238008,7.017118000000001,-0.4990000000000001
5.695643206608188,6.977218000000001,-0.39900000000000013
5.638433210453336,6.947318000000001,-0.29900000000000015
5.580817441307737,6.927320000000001,-0.19800000000000015
5.523852826674994,6.917520000000001,-0.09800000000000014
5.467457051092701,6.917619,0.0009999999999998621
5.411315104405469,6.8176190000000005,-1.0
5.355996640912109,6.717619000000001,-1.0
5.301419312293234,6.627619000000001,-0.9
5.247500770229457,6.547619000000001,-0.8
5.193630227354084,6.477020000000001,-0.6990000000000001
5.140786322623478,6.4171200000000015,-0.5990000000000001
5.088353336006613,6.367220000000001,-0.4990000000000001
5.0362489191841044,6.327320000000001,-0.39900000000000013
4.9843907238365635,6.297420000000002,-0.29900000000000015
4.93321252961816,6.2776200000000015,-0.20000000000000015
4.8815997322623925,6.267620000000002,-0.10000000000000014
4.829986934906625,6.267620000000002,-1.3877787807814457e-16
4.77829178923147,6.2776200000000015,0.09999999999999987
4.726431946917541,6.297620000000001,0.19999999999999987
4.673800655583445,6.3280210000000015,0.3009999999999999
4.621360249383004,6.368121000000001,0.4009999999999999
4.567973741447112,6.4188230000000015,0.5019999999999999
4.514620075915003,6.4790230000000015,0.6019999999999999
4.460688325180796,6.549223000000001,0.7019999999999998
4.406649408155402,6.628522000000001,0.8009999999999998
4.3513226851256075,6.718622000000001,0.9009999999999998
4.295171655418747,6.818722000000001,1.001
4.238113970715433,6.928822000000001,1.101
4.180067282696278,7.048922000000001,1.201
4.1203464019586304,7.180424000000001,1.302
4.060062293632062,7.320624000000001,1.4020000000000001
3.9985413135482974,7.470824000000001,1.5020000000000002
3.9357011133879496,7.631024000000001,1.6020000000000003
3.8714593448316315,7.801224000000001,1.7020000000000004
3.806406414284033,7.979523000000001,1.8010000000000004
3.739130941876322,8.169623000000001,1.9010000000000005
